ADMITTEDQUOTE,ADMITTEDVALUE,BOARDID,CLOSE,HIGH,LEGALCLOSEPRICE,LOW,MARKETPRICE2,MARKETPRICE3,MARKETPRICE3TRADESVALUE,MP2VALTRD,NUMTRADES,OPEN,SECID,SHORTNAME,TRADEDATE,TRADINGSESSION,VALUE,VOLUME,WAPRICE,WAVAL
382.1,496022045.0,TQBR,383.7,386.0,383.7,376.3,382.1,382.1,496022045.0,496022045.0,7577,380.1,CHMF,СевСт-ао,2014-09-19,3,497055917.0,1300980,382.1,
381.4,368419972.0,TQBR,378.0,385.6,378.0,378.0,381.4,381.4,368419972.0,368419972.0,4989,380.1,CHMF,СевСт-ао,2014-09-22,3,368518798.0,966320,381.4,
379.9,349584582.0,TQBR,380.7,382.5,380.7,376.4,379.9,379.9,349584582.0,349584582.0,4869,379.2,CHMF,СевСт-ао,2014-09-23,3,350028246.0,921400,379.9,
381.9,317557185.0,TQBR,379.6,384.8,379.6,379.6,381.9,381.9,317557185.0,317557185.0,4868,380.9,CHMF,СевСт-ао,2014-09-24,3,317656219.0,831700,381.9,
381.8,225417804.0,TQBR,379.9,383.5,379.9,379.5,381.8,381.8,225417804.0,225417804.0,3698,380.1,CHMF,СевСт-ао,2014-09-25,3,225493824.0,590660,381.8,
384.8,794140726.0,TQBR,390.7,390.7,390.7,377.3,384.8,384.8,794140726.0,794140726.0,8009,379.6,CHMF,СевСт-ао,2014-09-26,3,794201462.0,2064040,384.8,
392.8,689417672.0,TQBR,394.3,396.7,394.3,387.9,392.8,392.8,689417672.0,689417672.0,7156,390.9,CHMF,СевСт-ао,2014-09-29,3,689620940.0,1755700,392.8,
393.8,640683654.0,TQBR,393.5,397.0,393.5,388.4,393.8,393.8,640683654.0,640683654.0,7660,397.0,CHMF,СевСт-ао,2014-09-30,3,641557054.0,1629070,393.8,
396.2,351909018.5,TQBR,393.0,398.95,393.0,391.05,396.2,396.2,351909018.5,351909018.5,5717,391.05,CHMF,СевСт-ао,2014-10-01,3,352104543.5,888720,396.2,
391.65,466325637.0,TQBR,389.55,394.9,389.55,389.2,391.65,391.65,466325637.0,466325637.0,7762,391.1,CHMF,СевСт-ао,2014-10-02,3,466521187.0,1191200,391.65,
386.5,491029419.0,TQBR,380.65,394.0,380.65,380.65,386.5,386.5,491029419.0,491029419.0,9103,392.75,CHMF,СевСт-ао,2014-10-03,3,491107969.0,1270660,386.5,
386.15,444281428.0,TQBR,386.5,389.55,386.5,381.1,386.15,386.15,444281428.0,444281428.0,6489,382.7,CHMF,СевСт-ао,2014-10-06,3,444499567.0,1151090,386.15,
385.85,398931670.5,TQBR,384.95,389.4,384.95,382.5,385.85,385.85,398931670.5,398931670.5,5002,388.8,CHMF,СевСт-ао,2014-10-07,3,398951110.5,1033900,385.85,
381.65,475944392.5,TQBR,380.4,384.75,380.4,378.5,381.65,381.65,475944392.5,475944392.5,7263,383.0,CHMF,СевСт-ао,2014-10-08,3,476951682.5,1249660,381.65,
383.15,262587201.0,TQBR,382.5,394.2,382.5,381.0,383.15,383.15,262587201.0,262587201.0,5497,394.2,CHMF,СевСт-ао,2014-10-09,3,264164001.0,689330,383.2,
394.15,1850512196.0,TQBR,400.0,400.0,400.0,382.45,394.15,394.15,1850512196.0,1850512196.0,15994,382.5,CHMF,СевСт-ао,2014-10-10,3,1859221721.0,4717910,394.1,
409.6,1169902379.5,TQBR,411.9,414.3,411.9,400.1,409.6,409.6,1169902379.5,1169902379.5,12740,400.1,CHMF,СевСт-ао,2014-10-13,3,1170058418.5,2856730,409.6,
411.9,499003792.5,TQBR,409.0,416.55,409.0,409.0,411.9,411.9,499003792.5,499003792.5,7601,412.05,CHMF,СевСт-ао,2014-10-14,3,499292227.5,1212240,411.9,
407.65,455897053.0,TQBR,406.1,409.6,406.1,406.1,407.65,407.65,455897053.0,455897053.0,5810,408.75,CHMF,СевСт-ао,2014-10-15,3,456044203.0,1118770,407.65,
409.0,667651977.5,TQBR,408.55,412.95,408.55,404.3,409.0,409.0,667651977.5,667651977.5,9813,406.1,CHMF,СевСт-ао,2014-10-16,3,668147419.5,1633660,409.0,
410.8,378066868.0,TQBR,410.15,412.45,410.15,408.05,410.8,410.8,378066868.0,378066868.0,5998,410.8,CHMF,СевСт-ао,2014-10-17,3,378411940.0,921210,410.8,
413.85,1124421386.0,TQBR,414.3,417.6,414.3,408.1,413.85,413.85,1124421386.0,1124421386.0,10416,408.1,CHMF,СевСт-ао,2014-10-20,3,1124429548.0,2717090,413.85,
422.95,1079906318.0,TQBR,428.9,430.3,428.9,413.3,422.95,422.95,1079906318.0,1079906318.0,12096,414.75,CHMF,СевСт-ао,2014-10-21,3,1079918760.5,2553180,422.95,
427.95,716013421.5,TQBR,421.0,433.9,421.0,421.0,427.95,427.95,716013421.5,716013421.5,10250,430.9,CHMF,СевСт-ао,2014-10-22,3,720417219.5,1683390,427.95,
421.1,637923123.0,TQBR,422.0,424.55,422.0,418.0,421.1,421.1,637923123.0,637923123.0,8512,420.5,CHMF,СевСт-ао,2014-10-23,3,638091323.0,1515210,421.1,
422.25,234189969.0,TQBR,424.0,424.0,424.0,419.9,422.25,422.25,234189969.0,234189969.0,3912,419.9,CHMF,СевСт-ао,2014-10-24,3,234286546.0,554850,422.25,
428.95,544408414.0,TQBR,429.25,431.9,429.25,425.3,428.95,428.95,544408414.0,544408414.0,7339,426.0,CHMF,СевСт-ао,2014-10-27,3,544651234.0,1269700,428.95,
432.35,608789773.5,TQBR,434.85,435.0,434.85,427.45,432.35,432.35,608789773.5,608789773.5,7939,429.25,CHMF,СевСт-ао,2014-10-28,3,609416478.5,1409600,432.35,
439.6,656136162.5,TQBR,443.0,444.45,443.0,433.2,439.6,439.6,656136162.5,656136162.5,9549,436.0,CHMF,СевСт-ао,2014-10-29,3,657043042.5,1494720,439.6,
445.15,938690294.5,TQBR,445.3,449.45,445.3,441.0,445.15,445.15,938690294.5,938690294.5,12987,441.05,CHMF,СевСт-ао,2014-10-30,3,939585626.0,2110660,445.15,
451.0,869352080.0,TQBR,457.1,457.1,457.1,445.0,451.0,451.0,869352080.0,869352080.0,14047,452.0,CHMF,СевСт-ао,2014-10-31,3,871838080.0,1933090,451.0,
473.3,926500189.5,TQBR,473.8,502.6,473.8,455.1,473.3,473.3,926500189.5,926500189.5,8976,455.9,CHMF,СевСт-ао,2014-11-03,3,928141429.5,1961190,473.25,
483.35,988807191.0,TQBR,488.7,489.0,488.7,465.0,483.35,483.35,988807191.0,988807191.0,10573,469.55,CHMF,СевСт-ао,2014-11-05,3,992056477.0,2052750,483.3,
499.8,1206578647.0,TQBR,502.5,506.45,502.5,488.6,499.8,499.8,1206578647.0,1206578647.0,10419,488.6,CHMF,СевСт-ао,2014-11-06,3,1206676367.0,2414210,499.8,
509.7,1608701021.5,TQBR,508.05,514.6,508.05,504.45,509.7,509.7,1608701021.5,1608701021.5,15095,507.25,CHMF,СевСт-ао,2014-11-07,3,1610298859.0,3159290,509.7,
505.15,1443692005.0,TQBR,506.8,514.0,506.8,496.15,505.15,505.15,1443692005.0,1443692005.0,11002,510.0,CHMF,СевСт-ао,2014-11-10,3,1444298905.0,2859250,505.15,
501.15,1765137304.5,TQBR,494.95,509.4,494.95,493.0,501.15,501.15,1765137304.5,1765137304.5,11280,507.0,CHMF,СевСт-ао,2014-11-11,3,1766785054.5,3525320,501.15,
490.1,1309261482.0,TQBR,487.2,499.0,487.2,481.6,490.1,490.1,1309261482.0,1309261482.0,11584,496.85,CHMF,СевСт-ао,2014-11-12,3,1309584434.5,2672150,490.1,
491.1,743456554.5,TQBR,490.1,494.85,490.1,486.2,491.1,491.1,743456554.5,743456554.5,8858,487.2,CHMF,СевСт-ао,2014-11-13,3,743831698.5,1514680,491.1,
497.55,941187438.0,TQBR,496.0,503.15,496.0,489.35,497.55,497.55,941187438.0,941187438.0,8765,490.85,CHMF,СевСт-ао,2014-11-14,3,941187438.0,1891710,497.55,
496.25,676242131.0,TQBR,493.3,502.5,493.3,491.25,496.25,496.25,676242131.0,676242131.0,6869,495.35,CHMF,СевСт-ао,2014-11-17,3,676356061.5,1363000,496.25,
496.75,986383460.0,TQBR,499.2,500.5,499.2,492.25,496.75,496.75,986383460.0,986383460.0,11502,495.15,CHMF,СевСт-ао,2014-11-18,3,986690453.0,1986300,496.75,
500.4,1159260099.0,TQBR,498.0,504.0,498.0,497.05,500.4,500.4,1159260099.0,1159260099.0,8192,500.0,CHMF,СевСт-ао,2014-11-19,3,1159565099.0,2317230,500.4,
500.9,875011505.5,TQBR,501.0,503.65,501.0,498.0,500.9,500.9,875011505.5,875011505.5,6772,498.0,CHMF,СевСт-ао,2014-11-20,3,875355125.5,1747550,500.9,
503.5,1353599590.5,TQBR,525.0,525.0,525.0,499.4,503.5,503.5,1353599590.5,1353599590.5,10040,503.45,CHMF,СевСт-ао,2014-11-21,3,1354395041.5,2689960,503.5,
455.75,1677211726.0,TQBR,450.4,482.0,450.4,447.2,455.75,455.75,1677211726.0,1677211726.0,16917,480.0,CHMF,СевСт-ао,2014-11-24,3,1692278926.0,3711690,455.95,
447.3,656176398.0,TQBR,446.15,450.45,446.15,444.0,447.3,447.3,656176398.0,656176398.0,7322,446.95,CHMF,СевСт-ао,2014-11-25,3,657208852.5,1469230,447.3,
444.5,567638305.0,TQBR,446.8,447.35,446.8,441.2,444.5,444.5,567638305.0,567638305.0,7575,443.95,CHMF,СевСт-ао,2014-11-26,3,568255395.5,1278470,444.5,
443.55,590903281.0,TQBR,441.0,446.3,441.0,440.0,443.55,443.55,590903281.0,590903281.0,8085,446.3,CHMF,СевСт-ао,2014-11-27,3,591041634.0,1332550,443.55,
445.1,1027789200.5,TQBR,454.75,454.8,454.75,431.6,445.1,445.1,1027789200.5,1027789200.5,13270,440.0,CHMF,СевСт-ао,2014-11-28,3,1029144400.5,2312120,445.1,
472.4,1637188291.5,TQBR,484.15,491.2,484.15,451.15,472.4,472.4,1637188291.5,1637188291.5,18711,452.0,CHMF,СевСт-ао,2014-12-01,3,1638788371.5,3469180,472.4,
483.75,885963651.0,TQBR,486.6,489.8,486.6,476.8,483.75,483.75,885963651.0,885963651.0,10775,484.0,CHMF,СевСт-ао,2014-12-02,3,887425331.0,1834470,483.75,
494.35,886485932.5,TQBR,497.1,500.0,497.1,486.5,494.35,494.35,886485932.5,886485932.5,12023,486.5,CHMF,СевСт-ао,2014-12-03,3,888699507.5,1797860,494.3,
492.55,1313977465.0,TQBR,488.1,502.45,488.1,478.8,492.55,492.55,1313977465.0,1313977465.0,15021,497.25,CHMF,СевСт-ао,2014-12-04,3,1314330512.5,2668450,492.55,
480.3,582678910.5,TQBR,471.5,493.75,471.5,470.7,480.3,480.3,582678910.5,582678910.5,8763,489.95,CHMF,СевСт-ао,2014-12-05,3,582894488.5,1213540,480.35,
472.25,833771326.0,TQBR,467.05,485.0,467.05,456.95,472.25,472.25,833771326.0,833771326.0,11746,471.75,CHMF,СевСт-ао,2014-12-08,3,833846806.0,1765680,472.25,
478.9,748755478.0,TQBR,489.0,490.95,489.0,460.55,478.9,478.9,748755478.0,748755478.0,11126,467.95,CHMF,СевСт-ао,2014-12-09,3,748778875.5,1563490,478.9,
496.45,957659734.0,TQBR,504.5,504.5,504.5,488.1,496.45,496.45,957659734.0,957659734.0,10636,490.7,CHMF,СевСт-ао,2014-12-10,3,957924712.0,1929560,496.45,
503.9,785402567.0,TQBR,498.9,509.5,498.9,493.95,503.9,503.9,785402567.0,785402567.0,10576,501.0,CHMF,СевСт-ао,2014-12-11,3,786504767.0,1560850,503.9,
513.75,1400412014.5,TQBR,511.0,524.45,511.0,489.15,513.75,513.75,1400412014.5,1400412014.5,15129,498.0,CHMF,СевСт-ао,2014-12-12,3,1400576354.5,2726260,513.75,
520.35,1565077845.5,TQBR,525.85,526.85,525.85,512.1,520.35,520.35,1565077845.5,1565077845.5,16264,512.7,CHMF,СевСт-ао,2014-12-15,3,1567133772.5,3011740,520.35,
528.65,1903752117.0,TQBR,530.5,568.0,530.5,485.8,528.65,528.65,1903752117.0,1903752117.0,18372,518.0,CHMF,СевСт-ао,2014-12-16,3,1905052297.0,3603790,528.6,
520.9,1201071172.5,TQBR,511.0,550.0,511.0,511.0,520.9,520.9,1201071172.5,1201071172.5,12757,540.0,CHMF,СевСт-ао,2014-12-17,3,1201211572.5,2305920,520.95,
523.4,1606179639.0,TQBR,505.15,543.5,505.15,491.9,523.4,523.4,1606179639.0,1606179639.0,18913,512.0,CHMF,СевСт-ао,2014-12-18,3,1606292279.0,3068890,523.4,
496.95,505224867.5,TQBR,490.2,510.0,490.2,485.0,496.95,496.95,505224867.5,505224867.5,8549,505.4,CHMF,СевСт-ао,2014-12-19,3,506478259.5,1019160,496.95,
493.65,527622679.0,TQBR,491.3,502.25,491.3,485.15,493.65,493.65,527622679.0,527622679.0,7885,494.35,CHMF,СевСт-ао,2014-12-22,3,527869854.0,1069360,493.65,
479.6,420505326.0,TQBR,468.8,494.95,468.8,467.0,479.6,479.6,420505326.0,420505326.0,6920,489.55,CHMF,СевСт-ао,2014-12-23,3,420603236.0,876990,479.6,
478.0,338409838.5,TQBR,484.0,489.25,484.0,455.25,478.0,478.0,338409838.5,338409838.5,8108,455.25,CHMF,СевСт-ао,2014-12-24,3,338564623.5,708310,478.0,
473.05,217062082.5,TQBR,472.15,492.9,472.15,463.05,473.05,473.05,217062082.5,217062082.5,4299,490.0,CHMF,СевСт-ао,2014-12-25,3,217512882.5,459780,473.1,
