ADMITTEDQUOTE,ADMITTEDVALUE,BOARDID,CLOSE,HIGH,LEGALCLOSEPRICE,LOW,MARKETPRICE2,MARKETPRICE3,MARKETPRICE3TRADESVALUE,MP2VALTRD,NUMTRADES,OPEN,SECID,SHORTNAME,TRADEDATE,TRADINGSESSION,VALUE,VOLUME,WAPRICE,WAVAL
7.794,77236849.2,TQBR,7.8,7.845,7.8,7.705,7.794,7.794,77236849.2,77236849.2,2121,7.775,MAGN,ММК,2014-09-29,3,77236849.2,9909800,7.794,
7.82,60559958.4,TQBR,7.802,7.88,7.802,7.751,7.82,7.82,60559958.4,60559958.4,1750,7.8,MAGN,ММК,2014-09-30,3,60570878.4,7745600,7.82,
7.739,83534122.3,TQBR,7.72,7.847,7.72,7.63,7.739,7.739,83534122.3,83534122.3,2477,7.793,MAGN,ММК,2014-10-01,3,83534122.3,10794400,7.739,
7.759,64321801.7,TQBR,7.815,7.849,7.815,7.672,7.759,7.759,64321801.7,64321801.7,1769,7.72,MAGN,ММК,2014-10-02,3,64321801.7,8290400,7.759,
7.807,111113647.9,TQBR,7.93,7.963,7.93,7.715,7.807,7.807,111113647.9,111113647.9,2523,7.867,MAGN,ММК,2014-10-03,3,111124661.7,14233500,7.807,
7.989,69767113.5,TQBR,7.977,8.03,7.977,7.918,7.989,7.989,69767113.5,69767113.5,2983,7.932,MAGN,ММК,2014-10-06,3,69775045.5,8734100,7.989,
7.919,117277979.8,TQBR,8.0,8.058,8.0,7.803,7.919,7.919,117277979.8,117277979.8,3316,8.029,MAGN,ММК,2014-10-07,3,117304475.5,14812300,7.919,
7.989,69658708.7,TQBR,8.019,8.058,8.019,7.912,7.989,7.989,69658708.7,69658708.7,1155,8.058,MAGN,ММК,2014-10-08,3,69661931.9,8719900,7.989,
8.069,77590029.1,TQBR,7.999,8.119,7.999,7.958,8.069,8.069,77590029.1,77590029.1,2052,8.084,MAGN,ММК,2014-10-09,3,77836591.1,9646500,8.069,
7.886,78006730.7,TQBR,7.904,7.97,7.904,7.832,7.886,7.886,78006730.7,78006730.7,2025,7.97,MAGN,ММК,2014-10-10,3,78050565.7,9896700,7.887,
